AC ID,Owner,Module,Unique ID,Valid owner,Given,When,Then,Nonempty result,Known references,No duplicate,No cyclic replacement,No deprecated,Known permission/error/UX,Definite wording,Single Then block,Single behavior,Result,Evidence
AC-1912,DATA-002,MOD-002,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-012; automated deterministic structural gate
AC-2478,SYNC-005,MOD-005,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-039; automated deterministic structural gate
AC-2479,SYNC-005,MOD-005,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-040; automated deterministic structural gate
AC-2480,SYNC-005,MOD-005,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-248; automated deterministic structural gate
AC-2481,SYNC-005,MOD-005,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-249; automated deterministic structural gate
AC-2482,SYNC-005,MOD-005,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-250; automated deterministic structural gate
AC-2483,SYNC-006,MOD-006,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-042; automated deterministic structural gate
AC-2484,SYNC-006,MOD-006,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-043; automated deterministic structural gate
AC-2485,SYNC-006,MOD-006,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-044; automated deterministic structural gate
AC-2486,SYNC-006,MOD-006,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-045; automated deterministic structural gate
AC-2487,SYNC-006,MOD-006,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-046; automated deterministic structural gate
AC-2488,SYNC-006,MOD-006,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-047; automated deterministic structural gate
AC-2489,SYNC-006,MOD-006,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-048; automated deterministic structural gate
AC-2490,SYNC-006,MOD-006,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-049; automated deterministic structural gate
AC-2491,SYNC-006,MOD-006,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-050; automated deterministic structural gate
AC-2492,SYNC-006,MOD-006,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-051; automated deterministic structural gate
AC-2493,SYNC-006,MOD-006,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-251; automated deterministic structural gate
AC-2494,SYNC-007,MOD-007,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-053; automated deterministic structural gate
AC-2495,SYNC-007,MOD-007,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-054; automated deterministic structural gate
AC-2496,SYNC-007,MOD-007,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-055; automated deterministic structural gate
AC-2497,SYNC-007,MOD-007,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-056; automated deterministic structural gate
AC-2498,SYNC-007,MOD-007,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-057; automated deterministic structural gate
AC-2499,SYNC-007,MOD-007,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-058; automated deterministic structural gate
AC-2500,SYNC-007,MOD-007,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-059; automated deterministic structural gate
AC-2501,SYNC-007,MOD-007,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-060; automated deterministic structural gate
AC-2502,SYNC-007,MOD-007,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-061; automated deterministic structural gate
AC-2503,SYNC-007,MOD-007,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-252; automated deterministic structural gate
AC-2504,SYNC-008,MOD-008,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-063; automated deterministic structural gate
AC-2505,SYNC-008,MOD-008,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-064; automated deterministic structural gate
AC-2506,SYNC-008,MOD-008,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-065; automated deterministic structural gate
AC-2507,SYNC-008,MOD-008,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-066; automated deterministic structural gate
AC-2508,SYNC-008,MOD-008,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-067; automated deterministic structural gate
AC-2509,SYNC-008,MOD-008,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-068; automated deterministic structural gate
AC-2510,SYNC-008,MOD-008,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-069; automated deterministic structural gate
AC-2511,SYNC-008,MOD-008,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-070; automated deterministic structural gate
AC-2512,SYNC-008,MOD-008,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-253; automated deterministic structural gate
AC-2513,SYNC-009,MOD-009,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-072; automated deterministic structural gate
AC-2514,SYNC-009,MOD-009,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-073; automated deterministic structural gate
AC-2515,SYNC-009,MOD-009,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-074; automated deterministic structural gate
AC-2516,SYNC-009,MOD-009,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-075; automated deterministic structural gate
AC-2517,SYNC-009,MOD-009,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-076; automated deterministic structural gate
AC-2518,SYNC-009,MOD-009,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-077; automated deterministic structural gate
AC-2519,SYNC-009,MOD-009,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-078; automated deterministic structural gate
AC-2520,SYNC-009,MOD-009,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-079; automated deterministic structural gate
AC-2521,SYNC-009,MOD-009,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-080; automated deterministic structural gate
AC-2522,SYNC-009,MOD-009,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-081; automated deterministic structural gate
AC-2523,SYNC-009,MOD-009,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-082; automated deterministic structural gate
AC-2524,SYNC-009,MOD-009,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-254; automated deterministic structural gate
AC-2525,SYNC-010,MOD-010,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-084; automated deterministic structural gate
AC-2526,SYNC-010,MOD-010,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-085; automated deterministic structural gate
AC-2527,SYNC-010,MOD-010,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-086; automated deterministic structural gate
AC-2528,SYNC-010,MOD-010,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-087; automated deterministic structural gate
AC-2529,SYNC-010,MOD-010,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-088; automated deterministic structural gate
AC-2530,SYNC-010,MOD-010,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-089; automated deterministic structural gate
AC-2531,SYNC-010,MOD-010,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-090; automated deterministic structural gate
AC-2532,SYNC-010,MOD-010,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-091; automated deterministic structural gate
AC-2533,SYNC-010,MOD-010,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-092; automated deterministic structural gate
AC-2534,SYNC-010,MOD-010,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-093; automated deterministic structural gate
AC-2535,SYNC-010,MOD-010,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-094; automated deterministic structural gate
AC-2536,SYNC-010,MOD-010,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-095; automated deterministic structural gate
AC-2537,SYNC-010,MOD-010,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-096; automated deterministic structural gate
AC-2538,SYNC-010,MOD-010,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-255; automated deterministic structural gate
AC-2539,SYNC-011,MOD-011,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-098; automated deterministic structural gate
AC-2540,SYNC-011,MOD-011,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-099; automated deterministic structural gate
AC-2541,SYNC-011,MOD-011,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-100; automated deterministic structural gate
AC-2542,SYNC-011,MOD-011,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-101; automated deterministic structural gate
AC-2543,SYNC-011,MOD-011,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-102; automated deterministic structural gate
AC-2544,SYNC-011,MOD-011,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-103; automated deterministic structural gate
AC-2545,SYNC-011,MOD-011,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-104; automated deterministic structural gate
AC-2546,SYNC-011,MOD-011,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-105; automated deterministic structural gate
AC-2547,SYNC-011,MOD-011,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-106; automated deterministic structural gate
AC-2548,SYNC-011,MOD-011,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-107; automated deterministic structural gate
AC-2549,SYNC-011,MOD-011,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-108; automated deterministic structural gate
AC-2550,SYNC-011,MOD-011,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-109; automated deterministic structural gate
AC-2551,SYNC-011,MOD-011,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-110; automated deterministic structural gate
AC-2552,SYNC-011,MOD-011,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-111; automated deterministic structural gate
AC-2553,SYNC-011,MOD-011,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-112; automated deterministic structural gate
AC-2554,SYNC-011,MOD-011,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-256; automated deterministic structural gate
AC-2555,SYNC-011,MOD-011,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-257; automated deterministic structural gate
AC-2556,SYNC-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-114; automated deterministic structural gate
AC-2557,SYNC-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-115; automated deterministic structural gate
AC-2558,SYNC-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-116; automated deterministic structural gate
AC-2559,SYNC-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-117; automated deterministic structural gate
AC-2560,SYNC-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-118; automated deterministic structural gate
AC-2561,SYNC-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-119; automated deterministic structural gate
AC-2562,SYNC-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-120; automated deterministic structural gate
AC-2563,SYNC-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-121; automated deterministic structural gate
AC-2564,SYNC-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-122; automated deterministic structural gate
AC-2565,SYNC-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-123; automated deterministic structural gate
AC-2566,SYNC-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-124; automated deterministic structural gate
AC-2567,SYNC-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-125; automated deterministic structural gate
AC-2568,SYNC-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-126; automated deterministic structural gate
AC-2569,SYNC-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-127; automated deterministic structural gate
AC-2570,SYNC-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-128; automated deterministic structural gate
AC-2571,SYNC-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-129; automated deterministic structural gate
AC-2572,SYNC-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-130; automated deterministic structural gate
AC-2573,SYNC-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-131; automated deterministic structural gate
AC-2574,SYNC-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-132; automated deterministic structural gate
AC-2575,SYNC-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-133; automated deterministic structural gate
AC-2576,SYNC-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-134; automated deterministic structural gate
AC-2577,SYNC-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-258; automated deterministic structural gate
AC-2578,SYNC-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-136; automated deterministic structural gate
AC-2579,SYNC-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-137; automated deterministic structural gate
AC-2580,SYNC-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-138; automated deterministic structural gate
AC-2581,SYNC-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-139; automated deterministic structural gate
AC-2582,SYNC-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-140; automated deterministic structural gate
AC-2583,SYNC-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-141; automated deterministic structural gate
AC-2584,SYNC-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-142; automated deterministic structural gate
AC-2585,SYNC-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-143; automated deterministic structural gate
AC-2586,SYNC-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-144; automated deterministic structural gate
AC-2587,SYNC-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-145; automated deterministic structural gate
AC-2588,SYNC-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-146; automated deterministic structural gate
AC-2589,SYNC-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-147; automated deterministic structural gate
AC-2590,SYNC-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-148; automated deterministic structural gate
AC-2591,SYNC-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-149; automated deterministic structural gate
AC-2592,SYNC-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-150; automated deterministic structural gate
AC-2593,SYNC-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-151; automated deterministic structural gate
AC-2594,SYNC-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-152; automated deterministic structural gate
AC-2595,SYNC-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-153; automated deterministic structural gate
AC-2596,SYNC-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-154; automated deterministic structural gate
AC-2597,SYNC-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-155; automated deterministic structural gate
AC-2598,SYNC-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-156; automated deterministic structural gate
AC-2599,SYNC-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-157; automated deterministic structural gate
AC-2600,SYNC-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-158; automated deterministic structural gate
AC-2601,SYNC-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-259; automated deterministic structural gate
AC-2602,SYNC-014,MOD-014,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-160; automated deterministic structural gate
AC-2603,SYNC-014,MOD-014,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-260; automated deterministic structural gate
AC-2604,SYNC-014,MOD-014,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-275; automated deterministic structural gate
AC-2605,SYNC-014,MOD-014,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-276; automated deterministic structural gate
AC-2606,SYNC-014,MOD-014,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-277; automated deterministic structural gate
AC-2607,SYNC-014,MOD-014,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-278; automated deterministic structural gate
AC-2608,SYNC-015,MOD-015,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-162; automated deterministic structural gate
AC-2609,SYNC-015,MOD-015,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-163; automated deterministic structural gate
AC-2610,SYNC-015,MOD-015,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-164; automated deterministic structural gate
AC-2611,SYNC-015,MOD-015,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-165; automated deterministic structural gate
AC-2612,SYNC-015,MOD-015,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-261; automated deterministic structural gate
AC-2613,SYNC-015,MOD-015,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-279; automated deterministic structural gate
AC-2614,SYNC-016,MOD-016,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-167; automated deterministic structural gate
AC-2615,SYNC-016,MOD-016,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-262; automated deterministic structural gate
AC-2616,SYNC-017,MOD-017,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-169; automated deterministic structural gate
AC-2617,SYNC-017,MOD-017,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-170; automated deterministic structural gate
