Requirement,Type,Module,Module name,Requirement title,API operationId,API path (method),Permission,Server handler (planned),Screen (Stage 3.5),FLOW (Stage 3.5),Acceptance criteria (AC),Test type,Priority,Source
AC-555,AC,MOD-010,Проекты,[Authentication/session error handling (Stage 3.5 error/UI rule)/Authentication/session error handling (Stage 3.5 error/UI rule)/Device-revocation error handling (Stage 3.5 error/UI rule)] Session/device interruption: операция прекращается без сохранения неподтверждённого состояния,DELETE_api_v1_projects_id,DELETE /api/v1/projects/{id},Project.Delete,OrganizerController.DELETE_api_v1_projects_id,SCR-072 Lifecycle проекта,FLOW-027 Перемещение в корзину,,Security/session,Critical,OpenAPI `DELETE_api_v1_projects_id`; Stage_3_Field_Traceability_Final_3.5.csv
AC-556,AC,MOD-010,Проекты,[STATE-014/STATE-025] Conflict/precondition: устаревшая или отсутствующая If-Match не приводит к overwrite,DELETE_api_v1_projects_id,DELETE /api/v1/projects/{id},Project.Delete,OrganizerController.DELETE_api_v1_projects_id,SCR-072 Lifecycle проекта,FLOW-027 Перемещение в корзину,,Concurrency/integration,Critical,OpenAPI `DELETE_api_v1_projects_id`; Stage_3_Field_Traceability_Final_3.5.csv
AC-557,AC,MOD-010,Проекты,[ServerUnavailable (Stage 3.5 State Matrix)/ServerUnavailable (cached read-only presentation) (Stage 3.5 State Matrix)/Reconnecting (Stage 3.5 State Matrix)] Server unavailable/read-only: команда Переместить проект в корзину не ставится в offline queue,DELETE_api_v1_projects_id,DELETE /api/v1/projects/{id},Project.Delete,OrganizerController.DELETE_api_v1_projects_id,SCR-072 Lifecycle проекта,FLOW-027 Перемещение в корзину,,Desktop/resilience,Critical,OpenAPI `DELETE_api_v1_projects_id`; Stage_3_Field_Traceability_Final_3.5.csv
AC-558,AC,MOD-010,Проекты,[Trashed (Stage 3.5 State Matrix)] Удалённый объект: команда не применяется к trashed target и не создаёт новый объект,DELETE_api_v1_projects_id,DELETE /api/v1/projects/{id},Project.Delete,OrganizerController.DELETE_api_v1_projects_id,SCR-072 Lifecycle проекта,FLOW-027 Перемещение в корзину,,Lifecycle/integration,High,OpenAPI `DELETE_api_v1_projects_id`; Stage_3_Field_Traceability_Final_3.5.csv
AC-559,AC,MOD-010,Проекты,Happy path: Получить проект,GET_api_v1_projects_id,GET /api/v1/projects/{id},Project.Read,OrganizerController.GET_api_v1_projects_id,SCR-070 Создать/редактировать проект,FLOW-013 Создание проекта; FLOW-014 Добавление участника; FLOW-035 Завершение и архивирование проекта,,Contract/integration,High,OpenAPI `GET_api_v1_projects_id`; Stage_3_Field_Traceability_Final_3.5.csv
AC-560,AC,MOD-010,Проекты,[Forbidden (Stage 3.5 State Matrix)/ObjectUnavailable (Stage 3.5 State Matrix)] Permission denied: Получить проект не выполняется и данные не раскрываются,GET_api_v1_projects_id,GET /api/v1/projects/{id},Project.Read,OrganizerController.GET_api_v1_projects_id,SCR-070 Создать/редактировать проект,FLOW-013 Создание проекта; FLOW-014 Добавление участника; FLOW-035 Завершение и архивирование проекта,,Security/authorization,Critical,OpenAPI `GET_api_v1_projects_id`; Stage_3_Field_Traceability_Final_3.5.csv
AC-561,AC,MOD-010,Проекты,[Authentication/session error handling (Stage 3.5 error/UI rule)/Authentication/session error handling (Stage 3.5 error/UI rule)/Device-revocation error handling (Stage 3.5 error/UI rule)] Session/device interruption: операция прекращается без сохранения неподтверждённого состояния,GET_api_v1_projects_id,GET /api/v1/projects/{id},Project.Read,OrganizerController.GET_api_v1_projects_id,SCR-070 Создать/редактировать проект,FLOW-013 Создание проекта; FLOW-014 Добавление участника; FLOW-035 Завершение и архивирование проекта,,Security/session,Critical,OpenAPI `GET_api_v1_projects_id`; Stage_3_Field_Traceability_Final_3.5.csv
AC-562,AC,MOD-010,Проекты,Happy path: Изменить проект,PATCH_api_v1_projects_id,PATCH /api/v1/projects/{id},Project.Update,OrganizerController.PATCH_api_v1_projects_id,SCR-070 Создать/редактировать проект,FLOW-013 Создание проекта; FLOW-014 Добавление участника; FLOW-035 Завершение и архивирование проекта,,Contract/integration,Critical,OpenAPI `PATCH_api_v1_projects_id`; Stage_3_Field_Traceability_Final_3.5.csv
AC-563,AC,MOD-010,Проекты,[Forbidden (Stage 3.5 State Matrix)/ObjectUnavailable (Stage 3.5 State Matrix)] Permission denied: Изменить проект не выполняется и данные не раскрываются,PATCH_api_v1_projects_id,PATCH /api/v1/projects/{id},Project.Update,OrganizerController.PATCH_api_v1_projects_id,SCR-070 Создать/редактировать проект,FLOW-013 Создание проекта; FLOW-014 Добавление участника; FLOW-035 Завершение и архивирование проекта,,Security/authorization,Critical,OpenAPI `PATCH_api_v1_projects_id`; Stage_3_Field_Traceability_Final_3.5.csv
AC-564,AC,MOD-010,Проекты,[Authentication/session error handling (Stage 3.5 error/UI rule)/Authentication/session error handling (Stage 3.5 error/UI rule)/Device-revocation error handling (Stage 3.5 error/UI rule)] Session/device interruption: операция прекращается без сохранения неподтверждённого состояния,PATCH_api_v1_projects_id,PATCH /api/v1/projects/{id},Project.Update,OrganizerController.PATCH_api_v1_projects_id,SCR-070 Создать/редактировать проект,FLOW-013 Создание проекта; FLOW-014 Добавление участника; FLOW-035 Завершение и архивирование проекта,,Security/session,Critical,OpenAPI `PATCH_api_v1_projects_id`; Stage_3_Field_Traceability_Final_3.5.csv
AC-565,AC,MOD-010,Проекты,[STATE-007] Validation: fieldErrors сохраняют draft и привязываются к canonical field path,PATCH_api_v1_projects_id,PATCH /api/v1/projects/{id},Project.Update,OrganizerController.PATCH_api_v1_projects_id,SCR-070 Создать/редактировать проект,FLOW-013 Создание проекта; FLOW-014 Добавление участника; FLOW-035 Завершение и архивирование проекта,,Contract/UI,High,OpenAPI `PATCH_api_v1_projects_id`; Stage_3_Field_Traceability_Final_3.5.csv
AC-566,AC,MOD-010,Проекты,[STATE-014/STATE-025] Conflict/precondition: устаревшая или отсутствующая If-Match не приводит к overwrite,PATCH_api_v1_projects_id,PATCH /api/v1/projects/{id},Project.Update,OrganizerController.PATCH_api_v1_projects_id,SCR-070 Создать/редактировать проект,FLOW-013 Создание проекта; FLOW-014 Добавление участника; FLOW-035 Завершение и архивирование проекта,,Concurrency/integration,Critical,OpenAPI `PATCH_api_v1_projects_id`; Stage_3_Field_Traceability_Final_3.5.csv
AC-567,AC,MOD-010,Проекты,[ServerUnavailable (Stage 3.5 State Matrix)/ServerUnavailable (cached read-only presentation) (Stage 3.5 State Matrix)/Reconnecting (Stage 3.5 State Matrix)] Server unavailable/read-only: команда Изменить проект не ставится в offline queue,PATCH_api_v1_projects_id,PATCH /api/v1/projects/{id},Project.Update,OrganizerController.PATCH_api_v1_projects_id,SCR-070 Создать/редактировать проект,FLOW-013 Создание проекта; FLOW-014 Добавление участника; FLOW-035 Завершение и архивирование проекта,,Desktop/resilience,Critical,OpenAPI `PATCH_api_v1_projects_id`; Stage_3_Field_Traceability_Final_3.5.csv
AC-568,AC,MOD-010,Проекты,[Trashed (Stage 3.5 State Matrix)] Удалённый объект: команда не применяется к trashed target и не создаёт новый объект,PATCH_api_v1_projects_id,PATCH /api/v1/projects/{id},Project.Update,OrganizerController.PATCH_api_v1_projects_id,SCR-070 Создать/редактировать проект,FLOW-013 Создание проекта; FLOW-014 Добавление участника; FLOW-035 Завершение и архивирование проекта,,Lifecycle/integration,High,OpenAPI `PATCH_api_v1_projects_id`; Stage_3_Field_Traceability_Final_3.5.csv
