Entity ID,Type,Module,Parent IDs,Direct FR,Parent exists,Source present,Given,When,Then,Vague terms,Status,Notes
AC-906,AC,MOD-013,FR-141,FR-141,True,True,True,True,True,,Pass,
AC-907,AC,MOD-013,FR-142,FR-142,True,True,False,False,False,,Finding,
AC-908,AC,MOD-013,FR-142,FR-142,True,True,True,True,True,,Pass,
AC-909,AC,MOD-013,FR-142,FR-142,True,True,True,True,True,,Pass,
AC-910,AC,MOD-013,FR-143,FR-143,True,True,True,True,True,,Pass,
AC-911,AC,MOD-013,FR-143,FR-143,True,True,True,True,True,,Pass,
AC-912,AC,MOD-013,FR-143,FR-143,True,True,True,True,True,,Pass,
AC-913,AC,MOD-013,FR-143,FR-143,True,True,True,True,True,,Pass,
AC-914,AC,MOD-013,FR-143,FR-143,True,True,True,True,True,,Pass,
AC-915,AC,MOD-013,FR-143,FR-143,True,True,True,True,True,,Pass,
AC-916,AC,MOD-013,FR-143,FR-143,True,True,True,True,True,,Pass,
AC-917,AC,MOD-013,FR-144,FR-144,True,True,True,True,True,,Pass,
AC-918,AC,MOD-013,FR-144,FR-144,True,True,True,True,True,,Pass,
AC-919,AC,MOD-013,FR-144,FR-144,True,True,True,True,True,,Pass,
AC-920,AC,MOD-013,FR-144,FR-144,True,True,True,True,True,,Pass,
AC-921,AC,MOD-013,FR-144,FR-144,True,True,True,True,True,,Pass,
AC-922,AC,MOD-013,FR-144,FR-144,True,True,True,True,True,,Pass,
AC-923,AC,MOD-013,FR-145,FR-145,True,True,False,False,False,,Finding,
AC-924,AC,MOD-013,FR-145,FR-145,True,True,True,True,True,,Pass,
AC-925,AC,MOD-013,FR-145,FR-145,True,True,True,True,True,,Pass,
AC-926,AC,MOD-013,FR-146,FR-146,True,True,True,True,True,,Pass,
AC-927,AC,MOD-013,FR-146,FR-146,True,True,True,True,True,,Pass,
AC-928,AC,MOD-013,FR-146,FR-146,True,True,True,True,True,,Pass,
AC-929,AC,MOD-013,FR-146,FR-146,True,True,True,True,True,,Pass,
AC-930,AC,MOD-013,FR-146,FR-146,True,True,True,True,True,,Pass,
AC-931,AC,MOD-013,FR-146,FR-146,True,True,True,True,True,,Pass,
AC-932,AC,MOD-013,FR-146,FR-146,True,True,True,True,True,,Pass,
AC-933,AC,MOD-013,FR-147,FR-147,True,True,True,True,True,,Pass,
AC-934,AC,MOD-013,FR-147,FR-147,True,True,True,True,True,,Pass,
AC-935,AC,MOD-013,FR-147,FR-147,True,True,True,True,True,,Pass,
AC-936,AC,MOD-013,FR-147,FR-147,True,True,True,True,True,,Pass,
AC-937,AC,MOD-013,FR-147,FR-147,True,True,True,True,True,,Pass,
AC-938,AC,MOD-013,FR-147,FR-147,True,True,True,True,True,,Pass,
AC-939,AC,MOD-013,FR-147,FR-147,True,True,True,True,True,,Pass,
AC-940,AC,MOD-013,FR-147,FR-147,True,True,True,True,True,,Pass,
AC-941,AC,MOD-013,FR-148,FR-148,True,True,True,True,True,,Pass,
AC-942,AC,MOD-013,FR-148,FR-148,True,True,True,True,True,,Pass,
AC-943,AC,MOD-013,FR-148,FR-148,True,True,True,True,True,,Pass,
AC-944,AC,MOD-013,FR-148,FR-148,True,True,True,True,True,,Pass,
AC-945,AC,MOD-013,FR-148,FR-148,True,True,True,True,True,,Pass,
AC-946,AC,MOD-013,FR-148,FR-148,True,True,True,True,True,,Pass,
AC-947,AC,MOD-013,FR-148,FR-148,True,True,True,True,True,,Pass,
AC-948,AC,MOD-013,FR-148,FR-148,True,True,True,True,True,,Pass,
AC-949,AC,MOD-013,FR-149,FR-149,True,True,False,False,False,,Finding,
AC-950,AC,MOD-013,FR-149,FR-149,True,True,True,True,True,,Pass,
AC-951,AC,MOD-013,FR-149,FR-149,True,True,True,True,True,,Pass,
AC-952,AC,MOD-013,FR-150,FR-150,True,True,True,True,True,,Pass,
AC-953,AC,MOD-013,FR-150,FR-150,True,True,True,True,True,,Pass,
AC-954,AC,MOD-013,FR-150,FR-150,True,True,True,True,True,,Pass,
AC-955,AC,MOD-013,FR-150,FR-150,True,True,True,True,True,,Pass,
AC-956,AC,MOD-013,FR-150,FR-150,True,True,True,True,True,,Pass,
AC-957,AC,MOD-013,FR-150,FR-150,True,True,True,True,True,,Pass,
AC-958,AC,MOD-013,FR-150,FR-150,True,True,True,True,True,,Pass,
AC-959,AC,MOD-013,FR-151,FR-151,True,True,True,True,True,,Pass,
AC-960,AC,MOD-013,FR-151,FR-151,True,True,True,True,True,,Pass,
AC-961,AC,MOD-013,FR-151,FR-151,True,True,True,True,True,,Pass,
AC-962,AC,MOD-013,FR-151,FR-151,True,True,True,True,True,,Pass,
AC-963,AC,MOD-013,FR-151,FR-151,True,True,True,True,True,,Pass,
AC-964,AC,MOD-013,FR-152,FR-152,True,True,True,True,True,,Pass,
AC-965,AC,MOD-013,FR-152,FR-152,True,True,True,True,True,,Pass,
AC-966,AC,MOD-013,FR-152,FR-152,True,True,True,True,True,,Pass,
AC-967,AC,MOD-013,FR-152,FR-152,True,True,True,True,True,,Pass,
AC-968,AC,MOD-013,FR-152,FR-152,True,True,True,True,True,,Pass,
AC-969,AC,MOD-013,FR-152,FR-152,True,True,True,True,True,,Pass,
AC-970,AC,MOD-013,FR-152,FR-152,True,True,True,True,True,,Pass,
AC-971,AC,MOD-013,FR-153,FR-153,True,True,False,False,False,,Finding,
AC-972,AC,MOD-013,FR-153,FR-153,True,True,True,True,True,,Pass,
AC-973,AC,MOD-013,FR-153,FR-153,True,True,True,True,True,,Pass,
AC-974,AC,MOD-013,FR-154,FR-154,True,True,True,True,True,,Pass,
AC-975,AC,MOD-013,FR-154,FR-154,True,True,True,True,True,,Pass,
AC-976,AC,MOD-013,FR-154,FR-154,True,True,True,True,True,,Pass,
AC-977,AC,MOD-013,FR-154,FR-154,True,True,True,True,True,,Pass,
AC-978,AC,MOD-013,FR-154,FR-154,True,True,True,True,True,,Pass,
AC-979,AC,MOD-013,FR-154,FR-154,True,True,True,True,True,,Pass,
AC-980,AC,MOD-013,FR-154,FR-154,True,True,True,True,True,,Pass,
AC-981,AC,MOD-013,FR-155,FR-155,True,True,True,True,True,,Pass,
AC-982,AC,MOD-013,FR-155,FR-155,True,True,True,True,True,,Pass,
AC-983,AC,MOD-013,FR-155,FR-155,True,True,True,True,True,,Pass,
AC-984,AC,MOD-013,FR-155,FR-155,True,True,True,True,True,,Pass,
AC-985,AC,MOD-013,FR-155,FR-155,True,True,True,True,True,,Pass,
AC-986,AC,MOD-013,FR-156,FR-156,True,True,False,False,False,,Finding,
AC-987,AC,MOD-013,FR-156,FR-156,True,True,True,True,True,,Pass,
AC-988,AC,MOD-013,FR-156,FR-156,True,True,True,True,True,,Pass,
AC-989,AC,MOD-013,FR-157,FR-157,True,True,True,True,True,,Pass,
AC-990,AC,MOD-013,FR-157,FR-157,True,True,True,True,True,,Pass,
AC-991,AC,MOD-013,FR-157,FR-157,True,True,True,True,True,,Pass,
AC-992,AC,MOD-013,FR-157,FR-157,True,True,True,True,True,,Pass,
AC-993,AC,MOD-013,FR-157,FR-157,True,True,True,True,True,,Pass,
AC-994,AC,MOD-013,FR-157,FR-157,True,True,True,True,True,,Pass,
AC-995,AC,MOD-013,FR-158,FR-158,True,True,True,True,True,,Pass,
AC-996,AC,MOD-013,FR-158,FR-158,True,True,True,True,True,,Pass,
AC-997,AC,MOD-013,FR-158,FR-158,True,True,True,True,True,,Pass,
AC-998,AC,MOD-013,FR-158,FR-158,True,True,True,True,True,,Pass,
AC-999,AC,MOD-013,FR-158,FR-158,True,True,True,True,True,,Pass,
AC-1000,AC,MOD-013,FR-158,FR-158,True,True,True,True,True,,Pass,
AC-1001,AC,MOD-013,FR-158,FR-158,True,True,True,True,True,,Pass,
AC-1002,AC,MOD-014,FR-159,FR-159,True,True,False,False,False,,Finding,
AC-1003,AC,MOD-014,FR-159,FR-159,True,True,True,True,True,,Pass,
AC-1004,AC,MOD-014,FR-159,FR-159,True,True,True,True,True,,Pass,
AC-1005,AC,MOD-014,FR-159,FR-159,True,True,True,True,True,,Pass,
AC-1006,AC,MOD-014,FR-160,FR-160,True,True,False,False,False,,Finding,
AC-1007,AC,MOD-014,FR-160,FR-160,True,True,True,True,True,,Pass,
AC-1008,AC,MOD-014,FR-160,FR-160,True,True,True,True,True,,Pass,
AC-1009,AC,MOD-015,FR-161,FR-161,True,True,False,False,False,,Finding,
AC-1010,AC,MOD-015,FR-161,FR-161,True,True,True,True,True,,Pass,
AC-1011,AC,MOD-015,FR-161,FR-161,True,True,True,True,True,,Pass,
AC-1012,AC,MOD-015,FR-162,FR-162,True,True,True,True,True,,Pass,
AC-1013,AC,MOD-015,FR-162,FR-162,True,True,True,True,True,,Pass,
AC-1014,AC,MOD-015,FR-162,FR-162,True,True,True,True,True,,Pass,
AC-1015,AC,MOD-015,FR-162,FR-162,True,True,True,True,True,,Pass,
AC-1016,AC,MOD-015,FR-162,FR-162,True,True,True,True,True,,Pass,
AC-1017,AC,MOD-015,FR-163,FR-163,True,True,False,False,False,,Finding,
AC-1018,AC,MOD-015,FR-163,FR-163,True,True,True,True,True,,Pass,
AC-1019,AC,MOD-015,FR-163,FR-163,True,True,True,True,True,,Pass,
AC-1020,AC,MOD-015,FR-164,FR-164,True,True,True,True,True,,Pass,
AC-1021,AC,MOD-015,FR-164,FR-164,True,True,True,True,True,,Pass,
AC-1022,AC,MOD-015,FR-164,FR-164,True,True,True,True,True,,Pass,
AC-1023,AC,MOD-015,FR-164,FR-164,True,True,True,True,True,,Pass,
AC-1024,AC,MOD-015,FR-164,FR-164,True,True,True,True,True,,Pass,
AC-1025,AC,MOD-015,FR-164,FR-164,True,True,True,True,True,,Pass,
AC-1026,AC,MOD-015,FR-164,FR-164,True,True,True,True,True,,Pass,
AC-1027,AC,MOD-015,FR-165,FR-165,True,True,True,True,True,,Pass,
AC-1028,AC,MOD-015,FR-165,FR-165,True,True,True,True,True,,Pass,
AC-1029,AC,MOD-015,FR-165,FR-165,True,True,True,True,True,,Pass,
AC-1030,AC,MOD-015,FR-165,FR-165,True,True,True,True,True,,Pass,
AC-1031,AC,MOD-015,FR-165,FR-165,True,True,True,True,True,,Pass,
AC-1032,AC,MOD-016,FR-166,FR-166,True,True,False,False,False,,Finding,
AC-1033,AC,MOD-016,FR-166,FR-166,True,True,True,True,True,,Pass,
AC-1034,AC,MOD-016,FR-166,FR-166,True,True,True,True,True,,Pass,
AC-1035,AC,MOD-016,FR-167,FR-167,True,True,True,True,True,,Pass,
AC-1036,AC,MOD-016,FR-167,FR-167,True,True,True,True,True,,Pass,
AC-1037,AC,MOD-016,FR-167,FR-167,True,True,True,True,True,,Pass,
AC-1038,AC,MOD-016,FR-167,FR-167,True,True,True,True,True,,Pass,
AC-1039,AC,MOD-016,FR-167,FR-167,True,True,True,True,True,,Pass,
AC-1040,AC,MOD-016,FR-167,FR-167,True,True,True,True,True,,Pass,
AC-1041,AC,MOD-017,FR-168,FR-168,True,True,False,False,False,,Finding,
AC-1042,AC,MOD-017,FR-168,FR-168,True,True,True,True,True,,Pass,
AC-1043,AC,MOD-017,FR-168,FR-168,True,True,True,True,True,,Pass,
AC-1044,AC,MOD-017,FR-169,FR-169,True,True,True,True,True,,Pass,
AC-1045,AC,MOD-017,FR-169,FR-169,True,True,True,True,True,,Pass,
AC-1046,AC,MOD-017,FR-169,FR-169,True,True,True,True,True,,Pass,
AC-1047,AC,MOD-017,FR-169,FR-169,True,True,True,True,True,,Pass,
AC-1048,AC,MOD-017,FR-169,FR-169,True,True,True,True,True,,Pass,
AC-1049,AC,MOD-017,FR-169,FR-169,True,True,True,True,True,,Pass,
AC-1050,AC,MOD-017,FR-169,FR-169,True,True,True,True,True,,Pass,
AC-1051,AC,MOD-017,FR-170,FR-170,True,True,True,True,True,,Pass,
AC-1052,AC,MOD-017,FR-170,FR-170,True,True,True,True,True,,Pass,
AC-1053,AC,MOD-017,FR-170,FR-170,True,True,True,True,True,,Pass,
AC-1054,AC,MOD-017,FR-170,FR-170,True,True,True,True,True,,Pass,
AC-1055,AC,MOD-017,FR-170,FR-170,True,True,True,True,True,,Pass,
AC-1056,AC,MOD-017,FR-170,FR-170,True,True,True,True,True,,Pass,
AC-1057,AC,MOD-017,FR-170,FR-170,True,True,True,True,True,,Pass,
AC-1058,AC,MOD-018,FR-171,FR-171,True,True,False,False,False,,Finding,
AC-1059,AC,MOD-018,FR-171,FR-171,True,True,True,True,True,,Pass,
AC-1060,AC,MOD-018,FR-171,FR-171,True,True,True,True,True,,Pass,
AC-1061,AC,MOD-018,FR-172,FR-172,True,True,True,True,True,,Pass,
AC-1062,AC,MOD-018,FR-172,FR-172,True,True,True,True,True,,Pass,
AC-1063,AC,MOD-018,FR-172,FR-172,True,True,True,True,True,,Pass,
AC-1064,AC,MOD-018,FR-172,FR-172,True,True,True,True,True,,Pass,
AC-1065,AC,MOD-018,FR-172,FR-172,True,True,True,True,True,,Pass,
AC-1066,AC,MOD-018,FR-172,FR-172,True,True,True,True,True,,Pass,
AC-1067,AC,MOD-018,FR-172,FR-172,True,True,True,True,True,,Pass,
AC-1068,AC,MOD-018,FR-173,FR-173,True,True,False,False,False,,Finding,
AC-1069,AC,MOD-018,FR-173,FR-173,True,True,True,True,True,,Pass,
AC-1070,AC,MOD-018,FR-173,FR-173,True,True,True,True,True,,Pass,
AC-1071,AC,MOD-018,FR-174,FR-174,True,True,True,True,True,,Pass,
AC-1072,AC,MOD-018,FR-174,FR-174,True,True,True,True,True,,Pass,
AC-1073,AC,MOD-018,FR-174,FR-174,True,True,True,True,True,,Pass,
AC-1074,AC,MOD-018,FR-174,FR-174,True,True,True,True,True,,Pass,
AC-1075,AC,MOD-018,FR-174,FR-174,True,True,True,True,True,,Pass,
AC-1076,AC,MOD-018,FR-174,FR-174,True,True,True,True,True,,Pass,
AC-1077,AC,MOD-018,FR-174,FR-174,True,True,True,True,True,,Pass,
AC-1078,AC,MOD-018,FR-175,FR-175,True,True,False,False,False,,Finding,
AC-1079,AC,MOD-018,FR-175,FR-175,True,True,True,True,True,,Pass,
AC-1080,AC,MOD-018,FR-175,FR-175,True,True,True,True,True,,Pass,
AC-1081,AC,MOD-018,FR-176,FR-176,True,True,True,True,True,,Pass,
AC-1082,AC,MOD-018,FR-176,FR-176,True,True,True,True,True,,Pass,
AC-1083,AC,MOD-018,FR-176,FR-176,True,True,True,True,True,,Pass,
AC-1084,AC,MOD-018,FR-176,FR-176,True,True,True,True,True,,Pass,
AC-1085,AC,MOD-018,FR-176,FR-176,True,True,True,True,True,,Pass,
AC-1086,AC,MOD-018,FR-176,FR-176,True,True,True,True,True,,Pass,
AC-1087,AC,MOD-018,FR-176,FR-176,True,True,True,True,True,,Pass,
AC-1088,AC,MOD-019,FR-177,FR-177,True,True,False,False,False,,Finding,
AC-1089,AC,MOD-019,FR-177,FR-177,True,True,True,True,True,,Pass,
AC-1090,AC,MOD-019,FR-177,FR-177,True,True,True,True,True,,Pass,
AC-1091,AC,MOD-019,FR-178,FR-178,True,True,True,True,True,,Pass,
AC-1092,AC,MOD-019,FR-178,FR-178,True,True,True,True,True,,Pass,
AC-1093,AC,MOD-019,FR-178,FR-178,True,True,True,True,True,,Pass,
AC-1094,AC,MOD-019,FR-178,FR-178,True,True,True,True,True,,Pass,
AC-1095,AC,MOD-019,FR-178,FR-178,True,True,True,True,True,,Pass,
AC-1096,AC,MOD-019,FR-178,FR-178,True,True,True,True,True,,Pass,
AC-1097,AC,MOD-019,FR-179,FR-179,True,True,True,True,True,,Pass,
AC-1098,AC,MOD-019,FR-179,FR-179,True,True,True,True,True,,Pass,
AC-1099,AC,MOD-019,FR-179,FR-179,True,True,True,True,True,,Pass,
AC-1100,AC,MOD-019,FR-179,FR-179,True,True,True,True,True,,Pass,
AC-1101,AC,MOD-019,FR-179,FR-179,True,True,True,True,True,,Pass,
AC-1102,AC,MOD-019,FR-179,FR-179,True,True,True,True,True,,Pass,
AC-1103,AC,MOD-019,FR-179,FR-179,True,True,True,True,True,,Pass,
AC-1104,AC,MOD-019,FR-180,FR-180,True,True,True,True,True,,Pass,
AC-1105,AC,MOD-019,FR-180,FR-180,True,True,True,True,True,,Pass,
AC-1106,AC,MOD-019,FR-180,FR-180,True,True,True,True,True,,Pass,
AC-1107,AC,MOD-019,FR-180,FR-180,True,True,True,True,True,,Pass,
AC-1108,AC,MOD-019,FR-180,FR-180,True,True,True,True,True,,Pass,
AC-1109,AC,MOD-019,FR-180,FR-180,True,True,True,True,True,,Pass,
AC-1110,AC,MOD-019,FR-181,FR-181,True,True,True,True,True,,Pass,
AC-1111,AC,MOD-019,FR-181,FR-181,True,True,True,True,True,,Pass,
AC-1112,AC,MOD-019,FR-181,FR-181,True,True,True,True,True,,Pass,
AC-1113,AC,MOD-019,FR-181,FR-181,True,True,True,True,True,,Pass,
AC-1114,AC,MOD-019,FR-181,FR-181,True,True,True,True,True,,Pass,
AC-1115,AC,MOD-019,FR-181,FR-181,True,True,True,True,True,,Pass,
AC-1116,AC,MOD-019,FR-182,FR-182,True,True,True,True,True,,Pass,
AC-1117,AC,MOD-019,FR-182,FR-182,True,True,True,True,True,,Pass,
AC-1118,AC,MOD-019,FR-182,FR-182,True,True,True,True,True,,Pass,
AC-1119,AC,MOD-019,FR-182,FR-182,True,True,True,True,True,,Pass,
AC-1120,AC,MOD-019,FR-182,FR-182,True,True,True,True,True,,Pass,
AC-1121,AC,MOD-019,FR-182,FR-182,True,True,True,True,True,,Pass,
AC-1122,AC,MOD-019,FR-182,FR-182,True,True,True,True,True,,Pass,
AC-1123,AC,MOD-019,FR-183,FR-183,True,True,False,False,False,,Finding,
AC-1124,AC,MOD-019,FR-183,FR-183,True,True,True,True,True,,Pass,
AC-1125,AC,MOD-019,FR-183,FR-183,True,True,True,True,True,,Pass,
AC-1126,AC,MOD-019,FR-184,FR-184,True,True,True,True,True,,Pass,
AC-1127,AC,MOD-019,FR-184,FR-184,True,True,True,True,True,,Pass,
AC-1128,AC,MOD-019,FR-184,FR-184,True,True,True,True,True,,Pass,
AC-1129,AC,MOD-019,FR-184,FR-184,True,True,True,True,True,,Pass,
AC-1130,AC,MOD-019,FR-184,FR-184,True,True,True,True,True,,Pass,
AC-1131,AC,MOD-019,FR-184,FR-184,True,True,True,True,True,,Pass,
AC-1132,AC,MOD-019,FR-185,FR-185,True,True,False,False,False,,Finding,
AC-1133,AC,MOD-019,FR-185,FR-185,True,True,True,True,True,,Pass,
AC-1134,AC,MOD-019,FR-185,FR-185,True,True,True,True,True,,Pass,
AC-1135,AC,MOD-019,FR-186,FR-186,True,True,True,True,True,,Pass,
AC-1136,AC,MOD-019,FR-186,FR-186,True,True,True,True,True,,Pass,
AC-1137,AC,MOD-019,FR-186,FR-186,True,True,True,True,True,,Pass,
AC-1138,AC,MOD-019,FR-186,FR-186,True,True,True,True,True,,Pass,
AC-1139,AC,MOD-019,FR-186,FR-186,True,True,True,True,True,,Pass,
AC-1140,AC,MOD-019,FR-186,FR-186,True,True,True,True,True,,Pass,
AC-1141,AC,MOD-019,FR-187,FR-187,True,True,True,True,True,,Pass,
AC-1142,AC,MOD-019,FR-187,FR-187,True,True,True,True,True,,Pass,
AC-1143,AC,MOD-019,FR-187,FR-187,True,True,True,True,True,,Pass,
AC-1144,AC,MOD-019,FR-187,FR-187,True,True,True,True,True,,Pass,
AC-1145,AC,MOD-019,FR-187,FR-187,True,True,True,True,True,,Pass,
AC-1146,AC,MOD-019,FR-187,FR-187,True,True,True,True,True,,Pass,
AC-1147,AC,MOD-019,FR-188,FR-188,True,True,False,False,False,,Finding,
AC-1148,AC,MOD-019,FR-188,FR-188,True,True,True,True,True,,Pass,
AC-1149,AC,MOD-019,FR-188,FR-188,True,True,True,True,True,,Pass,
AC-1150,AC,MOD-019,FR-189,FR-189,True,True,False,False,False,,Finding,
AC-1151,AC,MOD-019,FR-189,FR-189,True,True,True,True,True,,Pass,
AC-1152,AC,MOD-019,FR-189,FR-189,True,True,True,True,True,,Pass,
AC-1153,AC,MOD-019,FR-190,FR-190,True,True,False,False,False,,Finding,
AC-1154,AC,MOD-019,FR-190,FR-190,True,True,True,True,True,,Pass,
AC-1155,AC,MOD-019,FR-190,FR-190,True,True,True,True,True,,Pass,
AC-1156,AC,MOD-019,FR-191,FR-191,True,True,True,True,True,,Pass,
AC-1157,AC,MOD-019,FR-191,FR-191,True,True,True,True,True,,Pass,
AC-1158,AC,MOD-019,FR-191,FR-191,True,True,True,True,True,,Pass,
AC-1159,AC,MOD-019,FR-191,FR-191,True,True,True,True,True,,Pass,
AC-1160,AC,MOD-019,FR-191,FR-191,True,True,True,True,True,,Pass,
AC-1161,AC,MOD-019,FR-191,FR-191,True,True,True,True,True,,Pass,
AC-1162,AC,MOD-019,FR-191,FR-191,True,True,True,True,True,,Pass,
AC-1163,AC,MOD-019,FR-192,FR-192,True,True,False,False,False,,Finding,
AC-1164,AC,MOD-019,FR-192,FR-192,True,True,True,True,True,,Pass,
AC-1165,AC,MOD-019,FR-192,FR-192,True,True,True,True,True,,Pass,
AC-1166,AC,MOD-019,FR-193,FR-193,True,True,True,True,True,,Pass,
AC-1167,AC,MOD-019,FR-193,FR-193,True,True,True,True,True,,Pass,
AC-1168,AC,MOD-019,FR-193,FR-193,True,True,True,True,True,,Pass,
AC-1169,AC,MOD-019,FR-193,FR-193,True,True,True,True,True,,Pass,
AC-1170,AC,MOD-019,FR-193,FR-193,True,True,True,True,True,,Pass,
AC-1171,AC,MOD-019,FR-194,FR-194,True,True,False,False,False,,Finding,
AC-1172,AC,MOD-019,FR-194,FR-194,True,True,True,True,True,,Pass,
AC-1173,AC,MOD-019,FR-194,FR-194,True,True,True,True,True,,Pass,
AC-1174,AC,MOD-019,FR-195,FR-195,True,True,True,True,True,,Pass,
AC-1175,AC,MOD-019,FR-195,FR-195,True,True,True,True,True,,Pass,
AC-1176,AC,MOD-019,FR-195,FR-195,True,True,True,True,True,,Pass,
AC-1177,AC,MOD-019,FR-195,FR-195,True,True,True,True,True,,Pass,
AC-1178,AC,MOD-019,FR-195,FR-195,True,True,True,True,True,,Pass,
AC-1179,AC,MOD-019,FR-195,FR-195,True,True,True,True,True,,Pass,
AC-1180,AC,MOD-019,FR-196,FR-196,True,True,True,True,True,,Pass,
AC-1181,AC,MOD-019,FR-196,FR-196,True,True,True,True,True,,Pass,
AC-1182,AC,MOD-019,FR-196,FR-196,True,True,True,True,True,,Pass,
AC-1183,AC,MOD-019,FR-196,FR-196,True,True,True,True,True,,Pass,
AC-1184,AC,MOD-019,FR-196,FR-196,True,True,True,True,True,,Pass,
AC-1185,AC,MOD-019,FR-196,FR-196,True,True,True,True,True,,Pass,
AC-1186,AC,MOD-019,FR-196,FR-196,True,True,True,True,True,,Pass,
AC-1187,AC,MOD-019,FR-197,FR-197,True,True,True,True,True,,Pass,
AC-1188,AC,MOD-019,FR-197,FR-197,True,True,True,True,True,,Pass,
AC-1189,AC,MOD-019,FR-197,FR-197,True,True,True,True,True,,Pass,
AC-1190,AC,MOD-019,FR-197,FR-197,True,True,True,True,True,,Pass,
AC-1191,AC,MOD-019,FR-197,FR-197,True,True,True,True,True,,Pass,
AC-1192,AC,MOD-019,FR-197,FR-197,True,True,True,True,True,,Pass,
AC-1193,AC,MOD-019,FR-197,FR-197,True,True,True,True,True,,Pass,
AC-1194,AC,MOD-019,FR-198,FR-198,True,True,True,True,True,,Pass,
AC-1195,AC,MOD-019,FR-198,FR-198,True,True,True,True,True,,Pass,
AC-1196,AC,MOD-019,FR-198,FR-198,True,True,True,True,True,,Pass,
AC-1197,AC,MOD-019,FR-198,FR-198,True,True,True,True,True,,Pass,
AC-1198,AC,MOD-019,FR-198,FR-198,True,True,True,True,True,,Pass,
AC-1199,AC,MOD-019,FR-198,FR-198,True,True,True,True,True,,Pass,
AC-1200,AC,MOD-019,FR-198,FR-198,True,True,True,True,True,,Pass,
AC-1201,AC,MOD-019,FR-199,FR-199,True,True,True,True,True,,Pass,
AC-1202,AC,MOD-019,FR-199,FR-199,True,True,True,True,True,,Pass,
AC-1203,AC,MOD-019,FR-199,FR-199,True,True,True,True,True,,Pass,
AC-1204,AC,MOD-019,FR-199,FR-199,True,True,True,True,True,,Pass,
AC-1205,AC,MOD-019,FR-199,FR-199,True,True,True,True,True,,Pass,
AC-1206,AC,MOD-019,FR-200,FR-200,True,True,False,False,False,,Finding,
AC-1207,AC,MOD-019,FR-200,FR-200,True,True,True,True,True,,Pass,
AC-1208,AC,MOD-019,FR-200,FR-200,True,True,True,True,True,,Pass,
AC-1209,AC,MOD-019,FR-201,FR-201,True,True,False,False,False,,Finding,
AC-1210,AC,MOD-019,FR-201,FR-201,True,True,True,True,True,,Pass,
AC-1211,AC,MOD-019,FR-201,FR-201,True,True,True,True,True,,Pass,
AC-1212,AC,MOD-019,FR-202,FR-202,True,True,True,True,True,,Pass,
AC-1213,AC,MOD-019,FR-202,FR-202,True,True,True,True,True,,Pass,
AC-1214,AC,MOD-019,FR-202,FR-202,True,True,True,True,True,,Pass,
AC-1215,AC,MOD-019,FR-202,FR-202,True,True,True,True,True,,Pass,
AC-1216,AC,MOD-019,FR-202,FR-202,True,True,True,True,True,,Pass,
AC-1217,AC,MOD-019,FR-202,FR-202,True,True,True,True,True,,Pass,
AC-1218,AC,MOD-019,FR-203,FR-203,True,True,True,True,True,,Pass,
AC-1219,AC,MOD-019,FR-203,FR-203,True,True,True,True,True,,Pass,
AC-1220,AC,MOD-019,FR-203,FR-203,True,True,True,True,True,,Pass,
AC-1221,AC,MOD-019,FR-204,FR-204,True,True,True,True,True,,Pass,
AC-1222,AC,MOD-019,FR-204,FR-204,True,True,True,True,True,,Pass,
AC-1223,AC,MOD-019,FR-204,FR-204,True,True,True,True,True,,Pass,
AC-1224,AC,MOD-019,FR-204,FR-204,True,True,True,True,True,,Pass,
AC-1225,AC,MOD-019,FR-204,FR-204,True,True,True,True,True,,Pass,
AC-1226,AC,MOD-019,FR-204,FR-204,True,True,True,True,True,,Pass,
AC-1227,AC,MOD-019,FR-205,FR-205,True,True,False,False,False,,Finding,
AC-1228,AC,MOD-019,FR-205,FR-205,True,True,True,True,True,,Pass,
AC-1229,AC,MOD-019,FR-205,FR-205,True,True,True,True,True,,Pass,
AC-1230,AC,MOD-019,FR-206,FR-206,True,True,True,True,True,,Pass,
AC-1231,AC,MOD-019,FR-206,FR-206,True,True,True,True,True,,Pass,
AC-1232,AC,MOD-019,FR-206,FR-206,True,True,True,True,True,,Pass,
AC-1233,AC,MOD-019,FR-206,FR-206,True,True,True,True,True,,Pass,
AC-1234,AC,MOD-019,FR-206,FR-206,True,True,True,True,True,,Pass,
AC-1235,AC,MOD-019,FR-206,FR-206,True,True,True,True,True,,Pass,
AC-1236,AC,MOD-019,FR-206,FR-206,True,True,True,True,True,,Pass,
AC-1237,AC,MOD-019,FR-207,FR-207,True,True,True,True,True,,Pass,
AC-1238,AC,MOD-019,FR-207,FR-207,True,True,True,True,True,,Pass,
AC-1239,AC,MOD-019,FR-207,FR-207,True,True,True,True,True,,Pass,
AC-1240,AC,MOD-019,FR-207,FR-207,True,True,True,True,True,,Pass,
AC-1241,AC,MOD-019,FR-207,FR-207,True,True,True,True,True,,Pass,
AC-1242,AC,MOD-019,FR-207,FR-207,True,True,True,True,True,,Pass,
AC-1243,AC,MOD-019,FR-207,FR-207,True,True,True,True,True,,Pass,
AC-1244,AC,MOD-019,FR-208,FR-208,True,True,True,True,True,,Pass,
AC-1245,AC,MOD-019,FR-208,FR-208,True,True,True,True,True,,Pass,
AC-1246,AC,MOD-019,FR-208,FR-208,True,True,True,True,True,,Pass,
AC-1247,AC,MOD-019,FR-208,FR-208,True,True,True,True,True,,Pass,
