Operation ID,Method,Path,OpenAPI line,Request,Response,Permission,HTTP codes,Idempotency,Locking,FR IDs,AC IDs,UX IDs,Permission refs valid,Stable error refs valid,Coverage status,Evidence
GET_api_v1_tasks_id,GET,/api/v1/tasks/{id},18909,path:id,Task,Task.Read,"200,401,403,404",Safe,—,FR-030;FR-050;FR-240,AC-1397;AC-1398;AC-1399;AC-225;AC-226;AC-227;AC-359;AC-360;AC-361,SCR-023;SCR-024;STATE-008;STATE-009;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
PATCH_api_v1_tasks_id,PATCH,/api/v1/tasks/{id},18969,TaskPatch,Task,Task.Update,"200,400,401,403,404,409,412,422,428",Conditional,If-Match required,FR-031,AC-228;AC-229;AC-230;AC-231;AC-232;AC-233;AC-234,SCR-023;SCR-047;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-025;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_tasks_id_archive,POST,/api/v1/tasks/{id}/archive,19088,ArchiveRequest,Task,Task.Archive,"200,401,403,404,409,412,422,428",Idempotency-Key,If-Match required,FR-032,AC-235;AC-236;AC-237;AC-238;AC-239;AC-240;AC-241;AC-242,FLOW-026;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-024;STATE-025;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
PUT_api_v1_tasks_id_assignees,PUT,/api/v1/tasks/{id}/assignees,19202,TaskAssigneesReplace,Task,Task.Assign,"200,400,401,403,404,409,412,422,428",Idempotency-Key,If-Match required,FR-033,AC-243;AC-244;AC-245;AC-246;AC-247;AC-248;AC-249;AC-250,FLOW-006;SCR-029;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-025;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_tasks_id_dependencies,POST,/api/v1/tasks/{id}/dependencies,19324,TaskDependencyCreate,TaskDependency,Task.Update,"201,400,401,403,404,409,412,422,428",Idempotency-Key,If-Match task,FR-034,AC-251;AC-252;AC-253;AC-254;AC-255;AC-256;AC-257;AC-258,STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-025;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
DELETE_api_v1_tasks_id_dependencies_dependencyId,DELETE,/api/v1/tasks/{id}/dependencies/{dependencyId},19446,—,204,Task.Update,"204,401,403,404,409,412,428",Idempotent,If-Match task,FR-035,AC-259;AC-260;AC-261;AC-262;AC-263;AC-264,FLOW-027;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-024;STATE-025;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
GET_api_v1_tasks_id_history,GET,/api/v1/tasks/{id}/history,19538,"query:cursor,page",Page<HistoryEntry>,History.Read,"200,401,403,404",Safe,—,FR-240,AC-1397;AC-1398;AC-1399,STATE-008;STATE-009;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_tasks_id_move,POST,/api/v1/tasks/{id}/move,19621,TaskMoveRequest,Task,Task.Update,"200,400,401,403,404,409,412,422,428",Idempotency-Key,If-Match required,FR-036,AC-265;AC-266;AC-267;AC-268;AC-269;AC-270;AC-271;AC-272,FLOW-032;SCR-023;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-025;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_tasks_id_restore,POST,/api/v1/tasks/{id}/restore,19743,RestoreRequest,Task,Task.Restore,"200,401,403,404,409,412,422,428",Idempotency-Key,If-Match/trashed version,FR-037,AC-273;AC-274;AC-275;AC-276;AC-277;AC-278;AC-279;AC-280,FLOW-028;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-024;STATE-025;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
GET_api_v1_tasks_id_subtasks,GET,/api/v1/tasks/{id}/subtasks,19857,query:sort,Task[],Task.Read,"200,401,403,404",Safe,—,FR-050,AC-359;AC-360;AC-361,STATE-008;STATE-009;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_tasks_id_subtasks,POST,/api/v1/tasks/{id}/subtasks,19928,TaskCreate,Task,Task.Create,"201,400,401,403,404,409,412,422,428",Idempotency-Key,If-Match parent,FR-051,AC-362;AC-363;AC-364;AC-365;AC-366;AC-367;AC-368;AC-369,FLOW-009;SCR-033;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-025;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_tasks_id_transition,POST,/api/v1/tasks/{id}/transition,20050,TaskTransitionRequest,Task,Task.ChangeStatus,"200,400,401,403,404,409,412,422,428",Idempotency-Key,If-Match required,FR-038,AC-281;AC-282;AC-283;AC-284;AC-285;AC-286;AC-287;AC-288,FLOW-007;FLOW-008;SCR-023;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-025;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_tasks_id_unarchive,POST,/api/v1/tasks/{id}/unarchive,20172,—,Task,Task.Archive,"200,401,403,404,409,412,428",Idempotent,If-Match required,FR-039,AC-289;AC-290;AC-291;AC-292;AC-293;AC-294,FLOW-026;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-024;STATE-025;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
PUT_api_v1_tasks_id_watchers,PUT,/api/v1/tasks/{id}/watchers,20264,TaskWatchersReplace,Task,Task.ManageWatchers,"200,400,401,403,404,409,412,428",Idempotency-Key,If-Match required,FR-040,AC-295;AC-296;AC-297;AC-298;AC-299;AC-300;AC-301,SCR-029;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-025;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
GET_api_v1_tasks_taskId_checklists,GET,/api/v1/tasks/{taskId}/checklists,20373,"query: filter,sort,page,cursor",Page<Checklist>,Task.Read,"200,400,401,403",Safe,—,FR-041;FR-048,AC-302;AC-303;AC-304;AC-349;AC-350;AC-351,STATE-008;STATE-009;STATE-021;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_tasks_taskId_checklists,POST,/api/v1/tasks/{taskId}/checklists,20470,ChecklistCreate,Checklist,Task.Update,"201,400,401,403,409,422",Idempotency-Key,—,FR-042;FR-043;FR-046,AC-305;AC-306;AC-307;AC-308;AC-309;AC-310;AC-311;AC-312;AC-313;AC-314;AC-315;AC-316;AC-317;AC-318;AC-319;AC-320;AC-335;AC-336;AC-337;AC-338;AC-339;AC-340;AC-341;AC-342,SCR-033;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-025;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_tasks_taskId_checklists_checklistId_items,POST,/api/v1/tasks/{taskId}/checklists/{checklistId}/items,20570,ChecklistItemCreate,ChecklistItem,Task.Update,"201,400,401,403,404,409,412,422,428",Idempotency-Key,If-Match task,FR-043,AC-313;AC-314;AC-315;AC-316;AC-317;AC-318;AC-319;AC-320,SCR-033;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-025;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
DELETE_api_v1_tasks_taskId_checklists_checklistId_items_itemId,DELETE,/api/v1/tasks/{taskId}/checklists/{checklistId}/items/{itemId},20698,—,204,Task.Update,"204,401,403,404,409,412,428",Idempotent,If-Match task,FR-044,AC-321;AC-322;AC-323;AC-324;AC-325;AC-326,FLOW-027;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-024;STATE-025;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
PATCH_api_v1_tasks_taskId_checklists_checklistId_items_itemId,PATCH,/api/v1/tasks/{taskId}/checklists/{checklistId}/items/{itemId},20795,ChecklistItemPatch,ChecklistItem,Task.ChangeStatus,"200,400,401,403,404,409,412,422,428",Idempotency-Key,If-Match task,FR-045,AC-327;AC-328;AC-329;AC-330;AC-331;AC-332;AC-333;AC-334,SCR-033;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-025;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_tasks_taskId_checklists_checklistId_reorder,POST,/api/v1/tasks/{taskId}/checklists/{checklistId}/reorder,20929,OrderKeys,Checklist,Task.Update,"200,400,401,403,404,409,412,422,428",Idempotency-Key,If-Match task,FR-046,AC-335;AC-336;AC-337;AC-338;AC-339;AC-340;AC-341;AC-342,SCR-033;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-025;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
DELETE_api_v1_tasks_taskId_checklists_id,DELETE,/api/v1/tasks/{taskId}/checklists/{id},21057,path:id,DeletionReceipt,Task.Update,"202,401,403,404,409,412,428",Idempotent,If-Match required,FR-047,AC-343;AC-344;AC-345;AC-346;AC-347;AC-348,FLOW-027;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-024;STATE-025;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
GET_api_v1_tasks_taskId_checklists_id,GET,/api/v1/tasks/{taskId}/checklists/{id},21154,path:id,Checklist,Task.Read,"200,401,403,404",Safe,—,FR-048,AC-349;AC-350;AC-351,STATE-008;STATE-009;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
PATCH_api_v1_tasks_taskId_checklists_id,PATCH,/api/v1/tasks/{taskId}/checklists/{id},21220,ChecklistPatch,Checklist,Task.Update,"200,400,401,403,404,409,412,422,428",Conditional,If-Match required,FR-049,AC-352;AC-353;AC-354;AC-355;AC-356;AC-357;AC-358,SCR-033;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-025;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
GET_api_v1_today,GET,/api/v1/today,21345,"query:timezone,cursor,limit",TodayPage,Calendar.Read,"200,400,401,403,422",Safe,—,FR-017,AC-147;AC-148;AC-149;AC-150,STATE-007;STATE-008;STATE-021;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
GET_api_v1_trash,GET,/api/v1/trash,21445,"query:type,deletedBy,purgeBefore,page",Page<TrashEntry>,Trash.Read,"200,400,401,403",Safe,—,FR-168,AC-1041;AC-1042;AC-1043,STATE-008;STATE-021;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
DELETE_api_v1_trash_objectId,DELETE,/api/v1/trash/{objectId},21536,PurgeRequest,BackgroundJobRun,Trash.Purge,"202,400,401,403,404,409,412,422,428",Idempotency-Key,If-Match,FR-169,AC-1044;AC-1045;AC-1046;AC-1047;AC-1048;AC-1049;AC-1050,FLOW-028;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-025;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_trash_objectId_restore,POST,/api/v1/trash/{objectId}/restore,21658,RestoreRequest,ObjectReference,Trash.Restore,"200,400,401,403,404,409,412,422,428",Idempotency-Key,If-Match,FR-170,AC-1051;AC-1052;AC-1053;AC-1054;AC-1055;AC-1056;AC-1057,FLOW-028;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-025;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
GET_api_v1_users,GET,/api/v1/users,21780,"query: filter,sort,page,cursor",Page<User>,User.Read,"200,400,401,403",Safe,—,FR-221;FR-223;FR-228;FR-241,AC-1310;AC-1311;AC-1312;AC-1320;AC-1321;AC-1322;AC-1348;AC-1349;AC-1350;AC-1400;AC-1401;AC-1402,SCR-172;STATE-008;STATE-009;STATE-021;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_users,POST,/api/v1/users,21871,UserCreate,User,User.Create,"201,400,401,403,409,422",Idempotency-Key,—,FR-222;FR-225;FR-226;FR-227;FR-229;FR-230,AC-1313;AC-1314;AC-1315;AC-1316;AC-1317;AC-1318;AC-1319;AC-1329;AC-1330;AC-1331;AC-1332;AC-1333;AC-1334;AC-1335;AC-1336;AC-1337;AC-1338;AC-1339;AC-1340;AC-1341;AC-1342;AC-1343;AC-1344;AC-1345;AC-1346;AC-1347;AC-1351;AC-1352;AC-1353;AC-1354;AC-1355;AC-1356;AC-1357;AC-1358;AC-1359;AC-1360,FLOW-029;SCR-173;SCR-174;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-025;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
GET_api_v1_users_id,GET,/api/v1/users/{id},21965,path:id,User,User.Read,"200,401,403,404",Safe,—,FR-223;FR-228;FR-241,AC-1320;AC-1321;AC-1322;AC-1348;AC-1349;AC-1350;AC-1400;AC-1401;AC-1402,SCR-172;STATE-008;STATE-009;STATE-021;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
PATCH_api_v1_users_id,PATCH,/api/v1/users/{id},22025,UserPatch,User,User.Update,"200,400,401,403,404,409,412,422,428",Conditional,If-Match required,FR-224,AC-1323;AC-1324;AC-1325;AC-1326;AC-1327;AC-1328,SCR-172;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-025;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_users_id_activate,POST,/api/v1/users/{id}/activate,22144,ActivationRequest,User,User.Create,"200,401,403,404,409,412,422,428",Idempotency-Key,If-Match,FR-225,AC-1329;AC-1330;AC-1331;AC-1332;AC-1333;AC-1334;AC-1335,SCR-173;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-024;STATE-025;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_users_id_block,POST,/api/v1/users/{id}/block,22258,BlockUserRequest,User,User.Block,"200,401,403,404,409,412,428",Idempotency-Key,If-Match,FR-226,AC-1336;AC-1337;AC-1338;AC-1339;AC-1340;AC-1341,FLOW-029;SCR-174;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-024;STATE-025;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_users_id_deactivate,POST,/api/v1/users/{id}/deactivate,22359,DeactivateUserRequest,User,User.Block,"200,401,403,404,409,412,428",Idempotency-Key,If-Match required,FR-227,AC-1342;AC-1343;AC-1344;AC-1345;AC-1346;AC-1347,SCR-174;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-024;STATE-025;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
GET_api_v1_users_id_effective_permissions,GET,/api/v1/users/{id}/effective-permissions,22460,"query:objectType,objectId",EffectivePermissions,Authorization.Explain,"200,400,401,403,404",Safe,—,FR-228,AC-1348;AC-1349;AC-1350,STATE-008;STATE-009;STATE-021;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
GET_api_v1_users_id_history,GET,/api/v1/users/{id}/history,22544,"query:cursor,page",Page<HistoryEntry>,History.Read,"200,401,403,404",Safe,—,FR-241,AC-1400;AC-1401;AC-1402,STATE-008;STATE-009;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_users_id_reactivate,POST,/api/v1/users/{id}/reactivate,22627,—,User,User.Block,"200,401,403,404,409,412,428",Idempotent,If-Match required,FR-229,AC-1351;AC-1352;AC-1353;AC-1354;AC-1355,SCR-174;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-024;STATE-025;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
PUT_api_v1_users_id_roles,PUT,/api/v1/users/{id}/roles,22719,UserRolesReplace,UserRole[],User.ManageRoles,"200,400,401,403,404,409,412,422,428",Idempotency-Key,If-Match user,FR-220,AC-1303;AC-1304;AC-1305;AC-1306;AC-1307;AC-1308;AC-1309,SCR-172;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-021;STATE-024;STATE-025;STATE-026;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_users_id_unblock,POST,/api/v1/users/{id}/unblock,22844,—,User,User.Block,"200,401,403,404,409,412,428",Idempotent,If-Match,FR-230,AC-1356;AC-1357;AC-1358;AC-1359;AC-1360,SCR-174;STATE-007;STATE-008;STATE-009;STATE-014;STATE-017;STATE-018;STATE-020;STATE-024;STATE-025;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
GET_health_details,GET,/health/details,22936,—,HealthDetails,System.HealthRead,"200,401,403,503",Safe,—,FR-209,AC-1250;AC-1251;AC-1252,STATE-008;STATE-010;STATE-022;STATE-031;STATE-032;STATE-033;STATE-034;STATE-039,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
GET_health_live,GET,/health/live,22993,—,Health,Anonymous/Network allowlist,"200,503",Safe,—,FR-013,AC-141,STATE-010;STATE-021;STATE-022;STATE-026,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
GET_health_ready,GET,/health/ready,23038,—,Health,Anonymous/Network allowlist,"200,503",Safe,—,FR-014,AC-142,STATE-010;STATE-021;STATE-022;STATE-026,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
GET_api_v1_settings_notification_urgency_scale,GET,/api/v1/settings/notification-urgency-scale,23083,—,NotificationUrgencyScale,Settings.ReadOwn,"200,401,403",Safe,—,FR-270,AC-1790,CMP-001;FLOW-038;SCR-153;STATE-002;STATE-004;STATE-008;STATE-010;STATE-011;STATE-015,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
PUT_api_v1_settings_notification_urgency_scale,PUT,/api/v1/settings/notification-urgency-scale,23117,NotificationUrgencyScalePatch,NotificationUrgencyScale,System.Configure,"200,400,401,403,409,412,422,428",Idempotency-Key,If-Match,FR-271,AC-1791;AC-1797;AC-1798;AC-1801;AC-1819,CMP-001;FLOW-038;SCR-153;STATE-007;STATE-008;STATE-010;STATE-011;STATE-014;STATE-025,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
POST_api_v1_settings_notification_urgency_scale_reset,POST,/api/v1/settings/notification-urgency-scale/reset,23202,—,NotificationUrgencyScale,System.Configure,"200,401,403,409,412,428",Idempotency-Key,If-Match,FR-272,AC-1796;AC-1821,CMP-001;FLOW-038;SCR-153;STATE-008;STATE-010;STATE-011;STATE-014;STATE-025,True,True,Trace-mapped,Operation-level: OpenAPI + api_catalog.csv + Stage_4_Requirements_Traceability_4.1.2.csv
