schema,field_path,type,format,required,nullable,enum,default,minimum,maximum,min_length,max_length,min_items,max_items,unique_items,read_only,write_only,referenced_schema,date_time_semantics,patch_semantics,version_semantics,lifecycle_semantics,capability_semantics,partial_access,redaction,description,validation_rules
ChecklistCreate,taskId,string,uuid,False,False,,,,,,,,,,False,False,,,,,,,False,,,
ChecklistCreate,title,string,,True,False,,,,,1,300,,,,False,False,,,,,,,False,,,minLength=1; maxLength=300
ChecklistCreate,sortOrder,integer,int32,False,False,,,,,,,,,,False,False,,,,,,,False,,,
ChecklistCreate,items,array,,False,False,,,,,,,,500,,False,False,,,,,,,False,,,maxItems=500
ChecklistItem,id,string,uuid,True,False,,,,,,,,,,True,False,,,,,,,False,,,
ChecklistItem,organizationId,string,uuid,True,False,,,,,,,,,,True,False,,,,,,,False,,,
ChecklistItem,version,integer,int64,True,False,,,1,,,,,,,True,False,,,,aggregate version or expected version,,,False,,,minimum=1
ChecklistItem,createdAt,string,date-time,False,False,,,,,,,,,,True,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
ChecklistItem,updatedAt,string,date-time,False,False,,,,,,,,,,True,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
ChecklistItem,checklistId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
ChecklistItem,text,string,,True,False,,,,,1,1000,,,,False,False,,,,,,,False,,,minLength=1; maxLength=1000
ChecklistItem,isCompleted,boolean,,True,False,,,,,,,,,,False,False,,,,,,,False,,,
ChecklistItem,completedBy,string|null,uuid,False,True,,,,,,,,,,False,False,,,,,,,False,,,
ChecklistItem,completedAt,string|null,date-time,False,True,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
ChecklistItem,sortOrder,integer,int32,True,False,,,,,,,,,,False,False,,,,,,,False,,,
ChecklistItemCreate,checklistId,string,uuid,False,False,,,,,,,,,,False,False,,,,,,,False,,,
ChecklistItemCreate,text,string,,True,False,,,,,1,1000,,,,False,False,,,,,,,False,,,minLength=1; maxLength=1000
ChecklistItemCreate,isCompleted,boolean,,False,False,,,,,,,,,,False,False,,,,,,,False,,,
ChecklistItemCreate,completedBy,string|null,uuid,False,True,,,,,,,,,,False,False,,,,,,,False,,,
ChecklistItemCreate,completedAt,string|null,date-time,False,True,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
ChecklistItemCreate,sortOrder,integer,int32,False,False,,,,,,,,,,False,False,,,,,,,False,,,
ChecklistItemPatch,checklistId,string,uuid,False,False,,,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,
ChecklistItemPatch,text,string,,False,False,,,,,1,1000,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,minLength=1; maxLength=1000
ChecklistItemPatch,isCompleted,boolean,,False,False,,,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,
ChecklistItemPatch,completedBy,string|null,uuid,False,True,,,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,
ChecklistItemPatch,completedAt,string|null,date-time,False,True,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,omitted=unchanged; explicit null=clear when nullable,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
ChecklistItemPatch,sortOrder,integer,int32,False,False,,,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,
ChecklistPage,items,array,,True,False,,,,,,,,500,,False,False,,,,,,,False,,,maxItems=500
ChecklistPage,nextCursor,string|null,,False,True,,,,,,512,,,,False,False,,,,,,,False,,,maxLength=512
ChecklistPage,total,integer|null,int64,False,True,,,0,,,,,,,False,False,,,,,,,False,,,minimum=0
ChecklistPatch,taskId,string,uuid,False,False,,,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,
ChecklistPatch,title,string,,False,False,,,,,1,300,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,minLength=1; maxLength=300
ChecklistPatch,sortOrder,integer,int32,False,False,,,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,
ChecklistPatch,items,array,,False,False,,,,,,,,500,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,maxItems=500
Comment,id,string,uuid,True,False,,,,,,,,,,True,False,,,,,,,False,,,
Comment,organizationId,string,uuid,True,False,,,,,,,,,,True,False,,,,,,,False,,,
Comment,version,integer,int64,True,False,,,1,,,,,,,True,False,,,,aggregate version or expected version,,,False,,,minimum=1
Comment,createdAt,string,date-time,False,False,,,,,,,,,,True,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
Comment,updatedAt,string,date-time,False,False,,,,,,,,,,True,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
Comment,targetObjectId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
Comment,parentCommentId,string|null,uuid,False,True,,,,,,,,,,False,False,,,,,,,False,,,
Comment,authorUserId,string,uuid,True,False,,,,,,,,,,True,False,,,,,,,False,,,
Comment,body,string,,True,False,,,,,1,20000,,,,False,False,,,,,,,False,,,minLength=1; maxLength=20000
Comment,status,string,,True,False,"[""active"", ""deleted""]",,,,,,,,,False,False,,,,,canonical lifecycle/status literal,,False,,,
Comment,deletedAt,string|null,date-time,False,True,,,,,,,,,,True,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
CommentCreate,targetObjectId,string,uuid,False,False,,,,,,,,,,False,False,,,,,,,False,,,
CommentCreate,parentCommentId,string|null,uuid,False,True,,,,,,,,,,False,False,,,,,,,False,,,
CommentCreate,body,string,,True,False,,,,,1,20000,,,,False,False,,,,,,,False,,,minLength=1; maxLength=20000
CommentCreate,status,string,,False,False,"[""active"", ""deleted""]",,,,,,,,,False,False,,,,,canonical lifecycle/status literal,,False,,,
CommentPage,items,array,,True,False,,,,,,,,500,,False,False,,,,,,,False,,,maxItems=500
CommentPage,nextCursor,string|null,,False,True,,,,,,512,,,,False,False,,,,,,,False,,,maxLength=512
CommentPage,total,integer|null,int64,False,True,,,0,,,,,,,False,False,,,,,,,False,,,minimum=0
CommentPatch,targetObjectId,string,uuid,False,False,,,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,
CommentPatch,parentCommentId,string|null,uuid,False,True,,,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,
CommentPatch,body,string,,False,False,,,,,1,20000,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,minLength=1; maxLength=20000
CommentPatch,status,string,,False,False,"[""active"", ""deleted""]",,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,canonical lifecycle/status literal,,False,,,
CommentVersion,version,integer,int64,True,False,,,1,,,,,,,False,False,,,,aggregate version or expected version,,,False,,,minimum=1
CommentVersion,body,string,,True,False,,,,,1,20000,,,,False,False,,,,,,,False,,,minLength=1; maxLength=20000
CommentVersion,changedBy,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
CommentVersion,changedAt,string,date-time,True,False,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
CommentVersionPage,items,array,,True,False,,,,,,,,500,,False,False,,,,,,,False,,,maxItems=500
CommentVersionPage,nextCursor,string|null,,False,True,,,,,,512,,,,False,False,,,,,,,False,,,maxLength=512
CommentVersionPage,total,integer|null,int64,False,True,,,0,,,,,,,False,False,,,,,,,False,,,minimum=0
CommunicationChannel,id,string,uuid,True,False,,,,,,,,,,True,False,,,,,,,False,,,
CommunicationChannel,organizationId,string,uuid,True,False,,,,,,,,,,True,False,,,,,,,False,,,
CommunicationChannel,version,integer,int64,True,False,,,1,,,,,,,True,False,,,,aggregate version or expected version,,,False,,,minimum=1
CommunicationChannel,createdAt,string,date-time,False,False,,,,,,,,,,True,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
CommunicationChannel,updatedAt,string,date-time,False,False,,,,,,,,,,True,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
CommunicationChannel,ownerObjectId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
CommunicationChannel,channelType,string,,True,False,"[""phone"", ""email"", ""telegram"", ""whatsapp"", ""viber"", ""other_messenger"", ""website""]",,,,,,,,,False,False,,,,,,,False,,,
CommunicationChannel,label,string|null,,False,True,,,,,,100,,,,False,False,,,,,,,False,,,maxLength=100
CommunicationChannel,value,string,,True,False,,,,,1,1000,,,,False,False,,,,,,,False,,,minLength=1; maxLength=1000
CommunicationChannel,isPrimary,boolean,,True,False,,,,,,,,,,False,False,,,,,,,False,,,
CommunicationChannel,isVerified,boolean,,True,False,,,,,,,,,,False,False,,,,,,,False,,,
CommunicationChannelCreate,ownerObjectId,string,uuid,False,False,,,,,,,,,,False,False,,,,,,,False,,,
CommunicationChannelCreate,channelType,string,,True,False,"[""phone"", ""email"", ""telegram"", ""whatsapp"", ""viber"", ""other_messenger"", ""website""]",,,,,,,,,False,False,,,,,,,False,,,
CommunicationChannelCreate,label,string|null,,False,True,,,,,,100,,,,False,False,,,,,,,False,,,maxLength=100
CommunicationChannelCreate,value,string,,True,False,,,,,1,1000,,,,False,False,,,,,,,False,,,minLength=1; maxLength=1000
CommunicationChannelCreate,isPrimary,boolean,,False,False,,,,,,,,,,False,False,,,,,,,False,,,
CommunicationChannelCreate,isVerified,boolean,,False,False,,,,,,,,,,False,False,,,,,,,False,,,
CommunicationChannelPatch,ownerObjectId,string,uuid,False,False,,,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,
CommunicationChannelPatch,channelType,string,,False,False,"[""phone"", ""email"", ""telegram"", ""whatsapp"", ""viber"", ""other_messenger"", ""website""]",,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,
CommunicationChannelPatch,label,string|null,,False,True,,,,,,100,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,maxLength=100
CommunicationChannelPatch,value,string,,False,False,,,,,1,1000,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,minLength=1; maxLength=1000
CommunicationChannelPatch,isPrimary,boolean,,False,False,,,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,
CommunicationChannelPatch,isVerified,boolean,,False,False,,,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,
CompactionRequest,relation,string,,True,False,,,,,1,200,,,,False,False,,,,,,,False,,,minLength=1; maxLength=200
CompactionRequest,before,string,date-time,True,False,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
Company,id,string,uuid,True,False,,,,,,,,,,True,False,,,,,,,False,,,
Company,organizationId,string,uuid,True,False,,,,,,,,,,True,False,,,,,,,False,,,
Company,version,integer,int64,True,False,,,1,,,,,,,True,False,,,,aggregate version or expected version,,,False,,,minimum=1
Company,createdAt,string,date-time,False,False,,,,,,,,,,True,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
Company,updatedAt,string,date-time,False,False,,,,,,,,,,True,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
Company,name,string,,True,False,,,,,1,500,,,,False,False,,,,,,,False,,,minLength=1; maxLength=500
Company,legalName,string|null,,False,True,,,,,,500,,,,False,False,,,,,,,False,,,maxLength=500
Company,industry,string|null,,False,True,,,,,,200,,,,False,False,,,,,,,False,,,maxLength=200
Company,website,string|null,uri,False,True,,,,,,2048,,,,False,False,,,,,,,False,,,maxLength=2048
Company,taxIdentifier,string|null,,False,True,,,,,,100,,,,False,False,,,,,,,False,,,maxLength=100
Company,notes,string|null,,False,True,,,,,,20000,,,,False,False,,,,,,,False,,,maxLength=20000
Company,status,string,,True,False,"[""active"", ""inactive""]",,,,,,,,,False,False,,,,,canonical lifecycle/status literal,,False,,,
CompanyCreate,name,string,,True,False,,,,,1,500,,,,False,False,,,,,,,False,,,minLength=1; maxLength=500
CompanyCreate,legalName,string|null,,False,True,,,,,,500,,,,False,False,,,,,,,False,,,maxLength=500
CompanyCreate,industry,string|null,,False,True,,,,,,200,,,,False,False,,,,,,,False,,,maxLength=200
CompanyCreate,website,string|null,uri,False,True,,,,,,2048,,,,False,False,,,,,,,False,,,maxLength=2048
CompanyCreate,taxIdentifier,string|null,,False,True,,,,,,100,,,,False,False,,,,,,,False,,,maxLength=100
CompanyCreate,notes,string|null,,False,True,,,,,,20000,,,,False,False,,,,,,,False,,,maxLength=20000
CompanyCreate,status,string,,False,False,"[""active"", ""inactive""]",,,,,,,,,False,False,,,,,canonical lifecycle/status literal,,False,,,
CompanyPage,items,array,,True,False,,,,,,,,500,,False,False,,,,,,,False,,,maxItems=500
CompanyPage,nextCursor,string|null,,False,True,,,,,,512,,,,False,False,,,,,,,False,,,maxLength=512
CompanyPage,total,integer|null,int64,False,True,,,0,,,,,,,False,False,,,,,,,False,,,minimum=0
CompanyPatch,name,string,,False,False,,,,,1,500,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,minLength=1; maxLength=500
CompanyPatch,legalName,string|null,,False,True,,,,,,500,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,maxLength=500
CompanyPatch,industry,string|null,,False,True,,,,,,200,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,maxLength=200
CompanyPatch,website,string|null,uri,False,True,,,,,,2048,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,maxLength=2048
CompanyPatch,taxIdentifier,string|null,,False,True,,,,,,100,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,maxLength=100
CompanyPatch,notes,string|null,,False,True,,,,,,20000,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,maxLength=20000
CompanyPatch,status,string,,False,False,"[""active"", ""inactive""]",,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,canonical lifecycle/status literal,,False,,,
Contact,id,string,uuid,True,False,,,,,,,,,,True,False,,,,,,,False,,,
Contact,organizationId,string,uuid,True,False,,,,,,,,,,True,False,,,,,,,False,,,
Contact,version,integer,int64,True,False,,,1,,,,,,,True,False,,,,aggregate version or expected version,,,False,,,minimum=1
Contact,createdAt,string,date-time,False,False,,,,,,,,,,True,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
Contact,updatedAt,string,date-time,False,False,,,,,,,,,,True,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
